word_id,paper_id,unit_ids,canonical_section_ids,solving_count_final,listening_question_count_final,listening_transcript_text_count_final,listening_asr_approved_count_final,total_count_final,domain_presence,paper_solving_status,paper_listening_question_status,paper_listening_heard_status,paper_all_status,has_asr_occurrence,has_ocr_occurrence,asr_quality_flags
c2ebc038c318a5647078f70a,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c2f07d0551753a746655c9e1,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c3897e05ab0d9a2105b95fb1,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
c3daeaff392b5e14da928602,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c426f1dfa20b7750158fd1b9,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c4b0413a172b552a3acb36ff,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c578766dedc7c9e6de7e1b50,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c640b88dc5d425d1fbb937c9,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
c69c8b41ee0b6dc057164a88,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c7316e7693754c3a19f7fa7e,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c77f575bff687c48fe487efe,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c82d9e04ddd00143e4b18f96,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c8c9bf95f7162e675a6ba151,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
c91cb38531be4cd5c763bfe9,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
ca1cb6bf6966667d99d46490,gaokao-ja-2006-national-standard,listening_question_q01_q07,2b3dfdbf65c56c35f5aa9cc9,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
cad7f71070d3a3d7842ae5bf,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
cba02f8475b08a2be23d60b4,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
cba90e8876af3b6222b72d39,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
cbd09d845ee7f48518ebd540,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
cbf79e227c6cfa4d886d5b28,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
cc62958bd79eac1d6bf55f6c,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
cdc3d4fcdc90a1f3d9be5046,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
ce88c38dd055e8901fe31254,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
cf371c1ad61ca8a933423216,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
d0b5c6d2231c8dacd00d0a71,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
d1821b8d00c688731c476f44,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
d57f7218cd9c2937071b853a,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
d5ee18bc66e5dad7904840c9,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
d758689c0f567ad7f655c9d6,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
d7e9bb3cb1b5e7b5342840ed,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
d8147b07633bbbae1c6a91d4,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
d851bcc79d742c5db281b6f2,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
d96e4d1c6ab3c9bb3bfc5fa2,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
da7eb4cbfdd492cd2df9aab8,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
da8a13dbf8b505d44f2cc821,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
da96a9a518c32049e251bf4f,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
daa52de49785dff344713998,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
daf4a52adb1d77791e30739d,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
db23a190ec96e24af995e07a,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
dbc4195832c7f806abe282c9,gaokao-ja-2006-national-standard,listening_question_q01_q07,2b3dfdbf65c56c35f5aa9cc9,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
dc1874dccf16bc8480126b9b,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
dc3b9a09cc2bd30640bd2e9a,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
dcac52ea6281c01f3d8df2a2,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
dd9fc768ff351654180d2c4f,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
de21728d2541e59fe383497f,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
de5fcc0b4463c9a774783e89,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
deec7da5e5ba635ca17d6ceb,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e133dfd72a9f37a9d3f242ad,gaokao-ja-2006-national-standard,listening_question_q01_q07,2b3dfdbf65c56c35f5aa9cc9,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
e2117baed65f2481d9ae5edf,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e2b0555bec30661cd310c980,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e2c1b99659d44afeecc490ec,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
e2ce48cf73a18ac4f46a68c6,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e32778670dc9963af6cfbf3b,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e3357778c32643b28f8d606a,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e39761da879539415626b03a,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e504747fdde5fc8174e4f0a4,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
e6ea20a821b34a6488356a56,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
e7748d8ce2680cfbf44afa65,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
e9e868f18b50deea99d23abf,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
ea098bf62583db249e7644b9,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
ea0fc7bc8907230276420413,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
ea8fb46887944c8f685a4daf,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
eb54269bfc2805e49e7d0746,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
eb79690e291e8a73c4a11dc9,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
eb8c250a5c7403a6f80616f6,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
ec1ba90a2cabe328aadfe26d,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
edeb475608095f8a01f51baa,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
ee327c94c908225fd4a15012,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
eebc477f112600b6a820a7a3,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
eef1cfc781af8fd1443b000a,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
efe9b4fc9ee5937571cd5d07,gaokao-ja-2006-national-standard,machine_asr_heard_full_audio,c28420b66b384541b1bf00e6,0,0,0,1,1,listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
f0cbfd0bdd1f6728890f3c55,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f0fd392e4f8fb7ca2fee9642,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f129d3fb0c2c2e98c83f63de,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f3376ab42f2ff64a470a4d3c,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f3425c0743260ac48ed45b42,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f418bc95e2bb336457200614,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f4d3751ffd02afac4b346d3e,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f5c6f552a768051ad222ce94,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f64eea9cfbb41c566b544c35,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
f90ca885503010dc18583e86,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fa231801f1c39588cc8263ce,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fb35fcd4b4271d3294a88dd9,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fb4afaf07d25499da1eaed77,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fc390c5b9ad2ef338ec46ccb,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fc4d65755febcd5447f0cd26,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fc6f190773e3c76cdf7db5a6,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
fece319c6d71911f2fa05539,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
ff10e9e2a8b97cf705c0d4fa,gaokao-ja-2006-national-standard,reading_passage_01,ef7d9c76d12bd2abc3954a80,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
ff55cdeb922eb5533be07676,gaokao-ja-2006-national-standard,language_use_q16,d85edd84de2728ec9ae3fa40,1,0,0,0,1,solving,final,final,machine_provisional,machine_available,False,False,
1a7d373fb13bd8cf05deb54e,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,129,19,0,46,194,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
1e404d6ef77b2e399dcac9ea,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,134,8,0,27,169,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
b74666b0d04cf261a8b1cb56,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,137,4,0,18,159,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
340ea5148a239ebe5f04b7a9,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,109,9,0,20,138,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
8dfffbff2fed4e8b3090bbb8,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,98,3,0,22,123,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
a28c9bd57bfd06cb89b8abe3,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,91,1,0,26,118,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
326d90f1b8fec3a5ef603e0f,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,85,5,0,13,103,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
bd0df4a4d4c21488a5f07c2d,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,73,5,0,16,94,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
9eebdbdd7c5e25417a8e8d33,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4,55,12,0,13,80,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
8042dc832002f3ea3432bea1,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4,66,4,0,9,79,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
4308ad0cc72a0b9a5567c674,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,41,9,0,17,67,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
c4cba9ee254ca1bafc8869a3,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,45,1,0,17,63,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
580519abf0b79c150ea4c27f,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,38,4,0,15,57,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
b9451ed0cf8644dcd2065296,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,30,5,0,22,57,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
35550afb1ca89db33e0543b1,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,30,7,0,19,56,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
e1e305791ecd08605e609e79,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4;c7eaa7b4a84fcaa2d5186cd4;de35cdae1a6742abc43f0d6c,41,3,0,12,56,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
c457c5ef509fea23d75e316c,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q01_q07;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;bd1e40c5f3273a541c7332a4,30,4,0,11,45,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
e0d44518d86b6b676a03e44d,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4,37,1,0,6,44,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
281fc10753cee248010e5c47,gaokao-ja-2007-national-standard,language_use_q16;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13,31,0,0,4,35,solving;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
48a47636c208913371ef6fd7,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4,28,2,0,3,33,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
caa6862201ffdfff06f075c0,gaokao-ja-2007-national-standard,language_use_q16;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13,25,0,0,7,32,solving;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
9a6fa1c080d2aaac492e1e8b,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4,22,3,0,5,30,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
a6e316b18fd40ea638e2bce1,gaokao-ja-2007-national-standard,language_use_q16;machine_asr_heard_full_audio;reading_passage_01;writing_prompt,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;de35cdae1a6742abc43f0d6c,27,0,0,1,28,solving;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
0cd624cc4a462d1bed6e00cd,gaokao-ja-2007-national-standard,language_use_q16;reading_passage_01,351787b21e812f69b993382f;b01322cf73de8ecec2e3ec13,27,0,0,0,27,solving,final,final,machine_provisional,machine_available,False,False,
06e50cdb167fdf79618c606f,gaokao-ja-2007-national-standard,language_use_q16;listening_question_q08_q15;machine_asr_heard_full_audio;reading_passage_01,351787b21e812f69b993382f;4e55becb70036462ffff212b;b01322cf73de8ecec2e3ec13;c7eaa7b4a84fcaa2d5186cd4,22,1,0,3,26,solving;listening_question;listening_asr_approved,final,final,machine_provisional,machine_available,True,False,
